# Time	[X1]	[X2]	[X3]	
0	0.1	0.4	0.2	
1	0.0833777	0.590263	0.19057	
2	0.075552	0.617096	0.192599	
3	0.0703477	0.620474	0.195115	
4	0.0666601	0.620745	0.196754	
5	0.0639755	0.619897	0.197673	
6	0.0619829	0.618373	0.198065	
7	0.0604796	0.616401	0.198076	
8	0.0593287	0.614131	0.197813	
9	0.0584348	0.611664	0.197351	
10	0.0577304	0.609075	0.196749	
11	0.0571668	0.606415	0.196048	
12	0.0567085	0.603722	0.195281	
13	0.0563295	0.601023	0.19447	
14	0.0560104	0.598339	0.193632	
15	0.0557369	0.595683	0.192781	
16	0.0554984	0.593066	0.191926	
17	0.0552869	0.590495	0.191073	
18	0.0550964	0.587974	0.190229	
19	0.0549224	0.585508	0.189396	
20	0.0547616	0.583098	0.188578	
21	0.0546114	0.580746	0.187775	
22	0.0544698	0.578452	0.18699	
23	0.0543355	0.576216	0.186223	
24	0.0542074	0.574038	0.185474	
25	0.0540846	0.571917	0.184744	
26	0.0539664	0.569853	0.184033	
27	0.0538524	0.567844	0.183341	
28	0.0537422	0.56589	0.182667	
29	0.0536355	0.563989	0.182011	
30	0.0535321	0.56214	0.181373	
31	0.0534317	0.560343	0.180753	
32	0.0533341	0.558595	0.180149	
33	0.0532394	0.556895	0.179563	
34	0.0531473	0.555243	0.178993	
35	0.0530578	0.553637	0.178439	
36	0.0529707	0.552077	0.177901	
37	0.0528861	0.550559	0.177378	
38	0.0528037	0.549085	0.176869	
39	0.0527236	0.547653	0.176375	
40	0.0526457	0.546261	0.175895	
41	0.0525699	0.544908	0.175429	
42	0.0524962	0.543594	0.174976	
43	0.0524246	0.542317	0.174537	
44	0.0523549	0.541077	0.174109	
45	0.0522871	0.539872	0.173694	
46	0.0522211	0.538701	0.173291	
47	0.0521571	0.537564	0.1729	
48	0.0520947	0.53646	0.172519	
49	0.0520341	0.535387	0.17215	
50	0.0519752	0.534345	0.171792	
51	0.051918	0.533334	0.171443	
52	0.0518623	0.532351	0.171105	
53	0.0518082	0.531397	0.170777	
54	0.0517556	0.53047	0.170458	
55	0.0517045	0.52957	0.170149	
56	0.0516549	0.528696	0.169848	
57	0.0516066	0.527848	0.169557	
58	0.0515597	0.527024	0.169273	
59	0.0515141	0.526224	0.168998	
60	0.0514698	0.525448	0.168731	
61	0.0514268	0.524694	0.168472	
62	0.051385	0.523962	0.168221	
63	0.0513444	0.523252	0.167977	
64	0.051305	0.522562	0.16774	
65	0.0512667	0.521892	0.16751	
66	0.0512295	0.521242	0.167286	
67	0.0511933	0.520611	0.16707	
68	0.0511582	0.519999	0.166859	
69	0.0511241	0.519405	0.166655	
70	0.051091	0.518828	0.166457	
71	0.0510589	0.518268	0.166265	
72	0.0510276	0.517724	0.166078	
73	0.0509973	0.517197	0.165897	
74	0.0509679	0.516685	0.165721	
75	0.0509393	0.516188	0.165551	
76	0.0509115	0.515705	0.165385	
77	0.0508846	0.515237	0.165224	
78	0.0508584	0.514783	0.165069	
79	0.050833	0.514343	0.164917	
80	0.0508084	0.513915	0.164771	
81	0.0507844	0.5135	0.164628	
82	0.0507612	0.513097	0.16449	
83	0.0507386	0.512706	0.164356	
84	0.0507167	0.512327	0.164226	
85	0.0506954	0.511959	0.164099	
86	0.0506748	0.511602	0.163977	
87	0.0506548	0.511255	0.163858	
88	0.0506353	0.510919	0.163743	
89	0.0506165	0.510593	0.163631	
90	0.0505982	0.510277	0.163522	
91	0.0505804	0.50997	0.163417	
92	0.0505631	0.509672	0.163315	
93	0.0505464	0.509383	0.163216	
94	0.0505301	0.509102	0.16312	
95	0.0505144	0.50883	0.163026	
96	0.0504991	0.508566	0.162936	
97	0.0504842	0.50831	0.162848	
98	0.0504698	0.508062	0.162763	
99	0.0504558	0.507821	0.16268	
100	0.0504423	0.507587	0.1626	
101	0.0504291	0.50736	0.162522	
102	0.0504163	0.50714	0.162447	
103	0.0504039	0.506926	0.162374	
104	0.0503919	0.506719	0.162303	
105	0.0503802	0.506518	0.162234	
106	0.0503689	0.506323	0.162167	
107	0.0503579	0.506134	0.162102	
108	0.0503472	0.505951	0.162039	
109	0.0503369	0.505773	0.161978	
110	0.0503268	0.5056	0.161919	
111	0.0503171	0.505433	0.161862	
112	0.0503077	0.50527	0.161806	
113	0.0502985	0.505112	0.161752	
114	0.0502896	0.50496	0.161699	
115	0.050281	0.504811	0.161649	
116	0.0502726	0.504667	0.161599	
117	0.0502645	0.504528	0.161551	
118	0.0502566	0.504392	0.161505	
119	0.0502489	0.504261	0.16146	
120	0.0502415	0.504134	0.161416	
121	0.0502343	0.50401	0.161374	
122	0.0502274	0.50389	0.161333	
123	0.0502206	0.503774	0.161293	
124	0.050214	0.503661	0.161255	
125	0.0502076	0.503552	0.161217	
126	0.0502015	0.503446	0.161181	
127	0.0501955	0.503343	0.161145	
128	0.0501896	0.503243	0.161111	
129	0.050184	0.503146	0.161078	
130	0.0501785	0.503052	0.161046	
131	0.0501732	0.502961	0.161015	
132	0.0501681	0.502873	0.160984	
133	0.0501631	0.502787	0.160955	
134	0.0501582	0.502704	0.160927	
135	0.0501535	0.502624	0.160899	
136	0.050149	0.502545	0.160872	
137	0.0501445	0.50247	0.160846	
138	0.0501403	0.502396	0.160821	
139	0.0501361	0.502325	0.160797	
140	0.0501321	0.502256	0.160773	
141	0.0501281	0.502188	0.16075	
142	0.0501243	0.502123	0.160728	
143	0.0501207	0.50206	0.160706	
144	0.0501171	0.501999	0.160685	
145	0.0501136	0.501939	0.160665	
146	0.0501103	0.501882	0.160645	
147	0.050107	0.501826	0.160626	
148	0.0501038	0.501772	0.160607	
149	0.0501008	0.501719	0.160589	
150	0.0500978	0.501668	0.160572	
151	0.0500949	0.501619	0.160555	
152	0.0500921	0.501571	0.160538	
153	0.0500894	0.501524	0.160522	
154	0.0500867	0.501479	0.160507	
155	0.0500842	0.501435	0.160492	
156	0.0500817	0.501393	0.160477	
157	0.0500793	0.501352	0.160463	
158	0.050077	0.501312	0.16045	
159	0.0500747	0.501273	0.160436	
160	0.0500725	0.501235	0.160423	
161	0.0500704	0.501199	0.160411	
162	0.0500683	0.501164	0.160399	
163	0.0500663	0.501129	0.160387	
164	0.0500644	0.501096	0.160376	
165	0.0500625	0.501064	0.160365	
166	0.0500607	0.501033	0.160354	
167	0.0500589	0.501002	0.160344	
168	0.0500572	0.500973	0.160334	
169	0.0500555	0.500944	0.160324	
170	0.0500539	0.500917	0.160314	
171	0.0500523	0.50089	0.160305	
172	0.0500508	0.500864	0.160296	
173	0.0500493	0.500839	0.160288	
174	0.0500479	0.500814	0.160279	
175	0.0500465	0.50079	0.160271	
176	0.0500452	0.500767	0.160263	
177	0.0500439	0.500745	0.160255	
178	0.0500426	0.500723	0.160248	
179	0.0500414	0.500702	0.160241	
180	0.0500402	0.500682	0.160234	
181	0.050039	0.500662	0.160227	
182	0.0500379	0.500643	0.160221	
183	0.0500368	0.500624	0.160214	
184	0.0500358	0.500606	0.160208	
185	0.0500348	0.500589	0.160202	
186	0.0500338	0.500572	0.160196	
187	0.0500328	0.500556	0.160191	
188	0.0500319	0.50054	0.160185	
189	0.050031	0.500524	0.16018	
190	0.0500301	0.500509	0.160175	
191	0.0500292	0.500495	0.16017	
192	0.0500284	0.50048	0.160165	
193	0.0500276	0.500467	0.16016	
194	0.0500268	0.500454	0.160156	
195	0.0500261	0.500441	0.160151	
196	0.0500254	0.500428	0.160147	
197	0.0500246	0.500416	0.160143	
198	0.050024	0.500404	0.160139	
199	0.0500233	0.500393	0.160135	
200	0.0500226	0.500382	0.160131	
201	0.050022	0.500371	0.160127	
202	0.0500214	0.500361	0.160124	
203	0.0500208	0.500351	0.16012	
